,ix,skypos,band,theCount,t0,t1,globalcount,stimcount,exptime,deadtime
1796,3652,211.471206926_57.7032578136,FUV,7788,860240441.995,860240544.995,167625.0,7788.0,102.0,0.00929958391123
1797,3662,351.445775242_73.0021235643,FUV,7707,846673975.995,846674080.995,767202.0,7707.0,104.0,0.0417524897959
1798,3672,177.272657063_84.3266297447,FUV,19618,754600843.995,754601104.995,781852.0,19618.0,222.997999907,0.0171177230432
1799,3682,89.8063944125_74.2122756575,FUV,8154,846767931.995,846768040.995,391073.0,8154.0,96.9900000095,0.0205018610747
1800,3692,185.541729532_67.0202872859,FUV,8280,851856064.995,851856174.995,231142.0,8280.0,101.995000005,0.0120073766234
1801,3702,156.128306186_61.7198841723,FUV,8938,758738047.995,758738165.995,181919.0,8938.0,118.0,0.00880963680387
1802,3712,226.088363432_80.9067639844,FUV,7989,846726940.995,846727046.995,243987.0,7989.0,105.0,0.0131529380054
1803,3722,343.940396133_69.1986745059,FUV,7939,846667774.995,846667883.995,925953.0,7939.0,108.0,0.0485427522936
1804,3732,258.818215712_66.0320902736,FUV,106471,775845743.995,775847170.995,6061996.0,106471.0,1422.995,0.0242746861548
1805,3742,230.106512113_81.2640032405,FUV,8299,851217749.995,851217859.995,263293.0,8299.0,109.0,0.0136775584416
1806,3752,90.2783364023_83.6043386344,FUV,14463,908379498.995,908379691.995,594819.0,14463.0,187.995000005,0.0176112213175
1807,3762,166.247787672_69.9238019816,FUV,7899,855950955.995,855951060.995,227947.0,7899.0,101.995000005,0.0124052789116
1808,3772,142.433378016_70.6213020661,FUV,98467,816586243.995,816587550.995,3036649.0,98467.0,1272.21499944,0.0132764192808
1809,3782,90.4331460058_65.708642475,FUV,15859,908894397.995,908894609.995,786860.0,15859.0,211.0,0.0212091644205
1810,3792,209.154266163_87.1071973001,FUV,8558,754434253.995,754434367.995,366539.0,8558.0,102.998999953,0.0183728822055
1811,3802,314.909143166_75.3175099583,FUV,12421,903793847.995,903794014.995,767202.0,12421.0,148.63499999,0.0262515654405
1812,3812,13.5301865349_85.2585217371,FUV,8451,816101856.995,816101969.995,376142.0,8451.0,112.0,0.0190210872314
1813,3822,194.284510258_66.0632770963,FUV,8911,759097999.995,759098117.995,239946.0,8911.0,115.475000024,0.0116196610169
1814,3832,217.031521514_74.2283410116,FUV,7839,793953600.995,793953704.995,256596.0,7839.0,93.8980000019,0.0140986813187
1815,3842,5.2447434348_78.5500477376,FUV,15989,745586579.995,745586796.995,1410647.0,15989.0,182.998999953,0.0371467281106
1816,3852,140.260325717_57.1361337238,FUV,9048,758488457.995,758488577.995,239858.0,9048.0,116.988999963,0.0114218095238
1817,3862,305.179565053_73.8214899663,FUV,8533,841915981.995,841916096.995,541495.0,8533.0,115.0,0.0269065838509
1818,3872,169.307612922_65.9899790633,FUV,8246,851862692.995,851862801.995,163443.0,8246.0,109.0,0.00856844036697
1819,3882,154.368249449_60.1935730919,FUV,8190,856115743.995,856115851.995,134019.0,8190.0,95.8450000286,0.00709095238095
1820,3892,120.510483737_85.7840599426,FUV,19239,816137211.995,816137467.995,765961.0,19239.0,221.998999953,0.01709734375
1821,3902,312.170148_85.5497619718,FUV,8486,820196276.995,820196389.995,366784.0,8486.0,112.0,0.018547863464
1822,3912,150.658854314_63.8699633892,FUV,9215,758630782.995,758630904.995,224225.0,9215.0,121.0,0.0105023419204
1823,3922,218.35596537_56.5379951583,FUV,7930,860239736.995,860239841.995,182002.0,7930.0,89.4349999428,0.0099048707483
1824,3932,339.663378208_68.2040009926,FUV,7756,846667352.995,846667460.995,1332139.0,7756.0,97.9950000048,0.0704835449735
1825,3942,161.243609623_56.8546486236,FUV,125357,824520926.995,824522583.995,2621726.0,125357.0,1637.0,0.00904121389775
1826,3952,286.735992167_86.1352480483,FUV,8469,820195981.995,820196094.995,362144.0,8469.0,112.0,0.0183132237674
1827,3962,219.08355731_84.847122951,FUV,52446,815865337.995,815866036.995,2135477.0,52446.0,559.99399972,0.0174574044553
1828,3972,152.841567709_74.6251502595,FUV,7530,754607186.995,754607286.995,247046.0,7530.0,100.0,0.0141169142857
1829,3982,149.796278143_72.9904371797,FUV,8183,847164169.995,847164278.995,283969.0,8183.0,109.0,0.0148869724771
1830,3992,109.441976408_65.2975118009,FUV,13433,912963528.995,912963707.995,538882.0,13433.0,179.0,0.0172029369513
1831,4002,86.4625441792_86.0418240147,FUV,18945,820113453.995,820113708.995,1231908.0,18945.0,215.998999953,0.0276057815126
1832,3848,77.475451174_61.1989749455,FUV,7976,855133930.995,855134037.995,487772.0,7976.0,107.0,0.0260492389853
1833,3860,184.553908833_68.7142890094,FUV,127986,758979357.995,758981056.995,4097992.0,127986.0,1653.95500004,0.0137828705961
1834,3870,216.72282185_79.5989011364,FUV,8725,815954379.995,815954495.995,299057.0,8725.0,115.0,0.0147318719212
1835,3858,214.297121042_54.6704844267,FUV,70731,926339316.995,926340723.995,1750314.0,70731.0,875.61500001,0.00710859579653
1836,3880,78.8953700726_77.9595892688,FUV,7726,846743706.995,846743810.995,526308.0,7726.0,93.7200000286,0.028918021978
1837,3868,129.282962013_54.145282142,FUV,15567,917826913.995,917827119.995,346217.0,15567.0,205.0,0.00960380027739
1838,3878,96.8169808026_72.0472814841,FUV,20621,854885362.995,854885638.995,1065004.0,20621.0,241.995000005,0.0220497722567
1839,3890,120.510483737_85.7840599426,FUV,11278,811675932.995,811676082.995,518644.0,11278.0,111.148999929,0.0197578666667
1840,3888,16.3793577746_78.1987594368,FUV,8603,819876796.995,819876912.995,588499.0,8603.0,116.0,0.0289900985222
1841,3900,44.0140428828_67.2096376013,FUV,7701,850577702.995,850577806.995,527324.0,7701.0,93.7300000191,0.0289738461538
1842,3898,102.508635101_76.9563315907,FUV,7852,855501447.995,855501552.995,377064.0,7852.0,95.9900000095,0.0205204897959
1843,3910,94.1114571861_77.8832366147,FUV,8181,846839069.995,846839178.995,359195.0,8181.0,108.0,0.0188306684142
1844,3908,73.771972481_56.5322529792,FUV,8003,854862375.995,854862483.995,633692.0,8003.0,107.0,0.0335286772487
1845,3920,313.236851511_65.3857160658,FUV,10641,842407195.995,842407341.995,1229555.0,10641.0,146.0,0.0481234833659
1846,3918,302.342655671_55.01146754,FUV,7417,841779725.995,841779827.995,927882.0,7417.0,99.9950000048,0.0519821848739
1847,3930,84.1443696419_75.83200079,FUV,17349,855448212.995,855448444.995,930426.0,17349.0,196.995000005,0.0229168965517
1848,3928,122.812856371_72.2636552506,FUV,8284,758387567.995,758387677.995,247162.0,8284.0,106.745000005,0.0128395844156
1849,3938,91.5236476766_70.4236855188,FUV,15173,781118485.995,781118688.995,912993.0,15173.0,199.800999999,0.0257000140746
1850,3940,161.243609623_56.8546486236,FUV,85324,821077188.995,821078315.995,1702498.0,85324.0,1127.0,0.00863226264419
1851,3950,202.24305382_56.8630365424,FUV,8326,793960650.995,793960760.995,173306.0,8326.0,90.9989999533,0.00900290909091
1852,3960,207.712024732_78.4690675611,FUV,8127,794356996.995,794357104.995,270658.0,8127.0,107.0,0.0143205291005
1853,3970,123.763717237_57.2876277302,FUV,7637,852323796.995,852323897.995,212438.0,7637.0,93.9950000048,0.0120191230552
1854,3980,353.837082932_70.8947065397,FUV,7993,846673691.995,846673800.995,772867.0,7993.0,108.0,0.0405172739187
1855,3948,161.243609623_56.8546486236,FUV,125377,824887782.995,824889439.995,2544499.0,125377.0,1652.995,0.00877489093887
1856,3990,226.066293713_66.9339733733,FUV,12574,794190315.995,794190482.995,468046.0,12574.0,163.577000022,0.0160152609068
1857,3958,298.34382655_87.7964659373,FUV,21771,886199931.995,886200221.995,971001.0,21771.0,203.965000033,0.0191330246305
1858,4000,214.498779141_86.1212044975,FUV,8952,754434693.995,754434812.995,358917.0,8952.0,119.0,0.017234909964
1859,3968,123.763717237_57.2876277302,FUV,8293,851070136.995,851070246.995,252795.0,8293.0,109.0,0.0131322077922
1860,3978,344.947947017_87.1829538828,FUV,12099,886201105.995,886201267.995,543257.0,12099.0,139.985000014,0.0191625044092
1861,3988,288.479053153_63.6410721031,FUV,7620,776307556.995,776307659.995,572853.0,7620.0,99.9229999781,0.0317810263523
1862,3998,296.805459887_59.1478916185,FUV,7436,842229888.995,842229989.995,739490.0,7436.0,101.0,0.0418381895332
1863,3595,237.76478194_79.1397799847,FUV,8304,851181968.995,851182078.995,254052.0,8304.0,110.0,0.0131975064935
1864,3605,111.964704439_78.131087019,FUV,10266,847283626.995,847283763.995,477737.0,10266.0,136.0,0.0199264650678
1865,3629,89.3201270617_74.9320760878,FUV,126402,815982794.995,815984484.995,6284941.0,126402.0,1643.69499934,0.0212508571429
1866,3615,72.8866928428_57.9509928559,FUV,8617,819811571.995,819811688.995,759509.0,8617.0,117.0,0.0370944566545
1867,3639,106.135516633_64.3457492067,FUV,13528,912970086.995,912970265.995,387390.0,13528.0,178.0,0.0123667996808
1868,3649,267.258034695_69.392990021,FUV,7559,842100365.995,842100466.995,369063.0,7559.0,101.0,0.0208805091938
1869,3625,213.944707291_86.5526790813,FUV,41981,754434253.995,754434812.995,1700145.0,41981.0,449.995999813,0.017379453105
1870,3659,86.9610302427_84.4466013743,FUV,14532,908379023.995,908379216.995,523891.0,14532.0,192.0,0.0155112065137
1871,3635,234.362739351_81.0788095227,FUV,8372,851217891.995,851218002.995,258994.0,8372.0,111.0,0.013333024453
1872,3645,270.392330636_84.4526869177,FUV,8383,820314161.995,820314273.995,429755.0,8383.0,112.0,0.0219262755102
1873,3655,280.188320424_57.4523232944,FUV,7923,841738999.995,841739105.995,404275.0,7923.0,105.0,0.0217938005391
1874,3665,291.826477241_69.7506967434,FUV,7563,842354431.995,842354533.995,556684.0,7563.0,102.0,0.0311867787115
1875,3675,93.3185252343_63.797496142,FUV,7552,855287195.995,855287296.995,355185.0,7552.0,92.8200000525,0.0200953323904
1876,3669,222.883067971_57.4751166055,FUV,112781,771152718.995,771154215.995,3415873.0,112781.0,1492.97500002,0.0130389273786
1877,3685,180.862202123_84.0007804841,FUV,8643,816155543.995,816155658.995,331942.0,8643.0,114.0,0.0164940124224
1878,3679,117.659046552_59.9098673333,FUV,8261,850968565.995,850968675.995,290232.0,8261.0,110.0,0.015076987013
1879,3695,77.207353608_80.657026918,FUV,8758,820007840.995,820007957.995,443478.0,8758.0,117.0,0.0216594871795
1880,3705,260.31362388_87.6362524795,FUV,13019,886194090.995,886194264.995,602671.0,13019.0,168.995000005,0.0197921510673
1881,3715,294.969018476_66.7987777947,FUV,8838,868303908.995,868304028.995,738315.0,8838.0,84.9950000048,0.0351578571429
1882,3689,266.179603445_56.3941405422,FUV,101951,772401979.995,772403339.995,4841145.0,101951.0,1355.995,0.0203409453782
1883,3699,104.690215812_66.3580278989,FUV,12290,912964615.995,912964779.995,466080.0,12290.0,163.0,0.0162397212544
1884,3709,216.772785769_60.000718502,FUV,8251,856098567.995,856098676.995,165175.0,8251.0,109.0,0.00865923984273
1885,3719,17.782698468_75.2097521025,FUV,13468,754439956.995,754440138.995,1040881.0,13468.0,170.010999918,0.032680722135
1886,3725,127.167266154_73.8333384657,FUV,125559,750373781.995,750375460.995,5203743.0,125559.0,1665.66499996,0.0177103479963
1887,3735,173.575411977_58.7911019659,FUV,7771,855411581.995,855411684.995,173074.0,7771.0,93.3700000048,0.00960188626907
1888,3729,79.413869465_63.193738317,FUV,10225,908770152.995,908770289.995,640661.0,10225.0,136.0,0.0267220437956
1889,3745,301.230737947_79.1418916876,FUV,8074,877189590.995,877189698.995,401706.0,8074.0,108.0,0.0212542857143
1890,3755,291.137525347_77.0669690511,FUV,15106,907989530.995,907989733.995,846976.0,15106.0,195.995000005,0.0238416889514
1891,3739,315.145390421_70.6497100755,FUV,11606,868723923.995,868724082.995,1328871.0,11606.0,118.995000005,0.0477581671159
1892,3765,210.488980682_59.4212537043,FUV,60825,926321565.995,926322370.995,1492783.0,60825.0,805.0,0.0105965075421
1893,3749,192.960926936_78.1889438638,FUV,8161,859641897.995,859642006.995,347630.0,8161.0,108.0,0.0182243774574
1894,3759,106.536618679_58.9403260656,FUV,8775,758471000.995,758471117.995,295279.0,8775.0,117.0,0.0144214407814
1895,3775,142.433378016_70.6213020661,FUV,128126,820361349.995,820363049.995,3869418.0,128126.0,1700.0,0.0130064470588
1896,3785,236.073876445_85.2199656691,FUV,7865,846602838.995,846602943.995,349946.0,7865.0,96.9950000048,0.0190446802721
1897,3769,142.433378016_70.6213020661,FUV,128522,816568495.995,816570201.995,4033125.0,128522.0,1678.18499875,0.0135090437113
1898,3795,233.808050864_85.0535978351,FUV,7865,846602838.995,846602943.995,349946.0,7865.0,96.9950000048,0.0190446802721
1899,3805,327.170891628_88.7135992636,FUV,7801,886200447.995,886200551.995,315649.0,7801.0,76.9850000143,0.0173433516484
1900,3815,222.854268501_74.4601993175,FUV,7931,855802624.995,855802729.995,208514.0,7931.0,104.0,0.0113477006803
1901,3825,228.341070999_77.9684598834,FUV,8159,851376764.995,851376872.995,232740.0,8159.0,107.0,0.0123142857143
1902,3835,261.345184506_73.0143958045,FUV,8159,855755995.995,855756104.995,390142.0,8159.0,109.0,0.0204530537353
1903,3779,142.433378016_70.6213020661,FUV,128326,851287602.995,851289304.995,3800178.0,128326.0,1695.995,0.0127586973309
1904,3845,5.2447434348_78.5500477376,FUV,20358,855264932.995,855265207.995,1638241.0,20358.0,234.995000005,0.0340413714286
1905,3789,87.4609652775_81.0613009615,FUV,8160,846744970.995,846745079.995,359112.0,8160.0,109.0,0.0188263171691
1906,3799,223.085517139_72.2123562398,FUV,7901,855743602.995,855743707.995,247227.0,7901.0,104.0,0.0134545306122
1907,3809,295.272887874_59.085828427,FUV,7427,842230021.995,842230121.995,545684.0,7427.0,100.0,0.0311819428571
1908,3819,353.188712607_72.8379400917,FUV,8190,850548836.995,850548947.995,727170.0,8190.0,110.0,0.0374347490347
1909,3855,214.297121042_54.6704844267,FUV,107889,925475269.995,925476696.995,2506324.0,107889.0,1414.88499987,0.0100363359696
1910,3865,129.282962013_54.145282142,FUV,8389,851158589.995,851158700.995,195503.0,8389.0,110.0,0.0100645045045
1911,3829,237.084494961_59.9104384486,FUV,6832,764093176.995,764093276.995,198789.0,6832.0,70.8379998207,0.0113593714286
1912,3839,72.0669836662_78.6695814824,FUV,8772,820006952.995,820007069.995,446138.0,8772.0,107.997999907,0.0217894017094
1913,3875,4.83059180035_79.0375804687,FUV,9442,855265079.995,855265207.995,810215.0,9442.0,127.0,0.0361703125
1914,3849,276.272466387_65.3057582252,FUV,7450,842016843.995,842016943.995,388761.0,7450.0,99.0,0.0222149142857
1915,3859,166.376914809_62.4274969916,FUV,10302,852116787.995,852116923.995,188361.0,10302.0,136.0,0.00791432773109
1916,3885,126.964557811_86.8555242009,FUV,13904,851005155.995,851005340.995,557430.0,13904.0,184.0,0.0172179150579
1917,3869,216.72282185_79.5989011364,FUV,8970,754352281.995,754352400.995,304860.0,8970.0,118.0,0.0146391356543
1918,3879,78.8953700726_77.9595892688,FUV,8732,820007396.995,820007513.995,443746.0,8732.0,117.0,0.0216725763126
1919,3895,191.585357468_86.47241905,FUV,17575,846720331.995,846720565.995,683569.0,17575.0,198.995000005,0.0166927716728
1920,3889,16.3793577746_78.1987594368,FUV,8171,824397243.995,824397353.995,581081.0,8171.0,109.0,0.030186025974
1921,3905,232.75797687_60.7862627629,FUV,19546,767300913.995,767301172.995,604128.0,19546.0,212.997999907,0.0133288030888
1922,3915,171.877664013_87.4407788914,FUV,7870,851074629.995,851074734.995,336508.0,7870.0,94.75,0.0183133605442
1923,3899,44.0140428828_67.2096376013,FUV,7995,819556757.995,819556865.995,563031.0,7995.0,97.7740000486,0.02979
1924,3925,114.947185347_57.4532851171,FUV,8309,850969136.995,850969247.995,347876.0,8309.0,110.0,0.0179086743887
1925,3935,102.19230575_77.7959835381,FUV,7941,855501306.995,855501412.995,343709.0,7941.0,105.0,0.018528787062
1926,3945,161.243609623_56.8546486236,FUV,125129,824574180.995,824575834.995,2643211.0,125129.0,1654.0,0.00913183969598
1927,3909,94.1114571861_77.8832366147,FUV,121259,780875863.995,780877484.995,6256534.0,121259.0,1556.89499998,0.0220552886225
1928,3955,66.2859202233_85.726800888,FUV,123746,908266136.995,908267786.995,5456705.0,123746.0,1424.84500015,0.0188976796537
1929,3919,313.236851511_65.3857160658,FUV,9631,838319087.995,838319220.995,1127192.0,9631.0,128.995000005,0.048429301826
1930,3929,84.1443696419_75.83200079,FUV,18527,846768638.995,846768886.995,1046791.0,18527.0,214.995000005,0.0241196082949
1931,3965,191.852121251_80.2427744286,FUV,42396,851294655.995,851295220.995,1768195.0,42396.0,456.980000019,0.0178831352718
1932,3975,71.5133751914_73.6699142554,FUV,7715,842550391.995,842550495.995,541687.0,7715.0,104.0,0.029763021978
1933,3985,107.680444078_77.0214024441,FUV,8115,855500325.995,855500433.995,336797.0,8115.0,99.2549999952,0.0178199470899
1934,3939,161.243609623_56.8546486236,FUV,128431,821047609.995,821049306.995,2557823.0,128431.0,1688.99000001,0.00861292364677
1935,3995,153.407080953_87.9084370735,FUV,10745,851004394.995,851004537.995,409202.0,10745.0,110.965000033,0.0163517282717
1936,3949,161.243609623_56.8546486236,FUV,127651,887382695.995,887384381.995,2451127.0,127651.0,1674.99000001,0.0083074970344
1937,3959,207.712024732_78.4690675611,FUV,8144,793759305.995,793759413.995,258930.0,8144.0,107.0,0.0137
1938,3969,123.763717237_57.2876277302,FUV,7699,851395089.995,851395191.995,213273.0,7699.0,101.0,0.0119480672269
1939,3979,267.107124844_65.9094204595,FUV,8173,841721669.995,841721778.995,367986.0,8173.0,91.9950000048,0.0192915334207
1940,3989,186.163391509_56.9454941928,FUV,8641,793835804.995,793835918.995,160915.0,8641.0,106.010999918,0.00806591478697
1941,3999,307.430069379_78.6473008489,FUV,7869,877189732.995,877189837.995,382239.0,7869.0,104.0,0.020802122449
1942,3773,142.433378016_70.6213020661,FUV,114622,816592159.995,816593681.995,3560346.0,114622.0,1479.62500048,0.0133671710156
1943,3783,90.4331460058_65.708642475,FUV,14868,908900325.995,908900524.995,733564.0,14868.0,191.995000005,0.021064292893
1944,3793,209.154266163_87.1071973001,FUV,7877,815864757.995,815864862.995,340436.0,7877.0,80.2050000429,0.0185271292517
1945,3803,314.909143166_75.3175099583,FUV,15013,907863830.995,907864032.995,913600.0,15013.0,188.560000062,0.0258444130127
1946,3813,134.099555906_54.4299858719,FUV,14091,758370476.995,758370662.995,277409.0,14091.0,172.995999932,0.0085225499232
1947,3823,222.484076765_66.2301600978,FUV,13700,794190729.995,794190911.995,444138.0,13700.0,182.0,0.013944678179
1948,3833,217.031521514_74.2283410116,FUV,11651,855601514.995,855601668.995,294316.0,11651.0,148.995000005,0.0109208163265
1949,3843,5.2447434348_78.5500477376,FUV,14401,749611377.995,749611572.995,1165576.0,14401.0,163.998999953,0.0341560732601
1950,3853,325.872995736_85.0059302703,FUV,7627,842117850.995,842117952.995,393574.0,7627.0,102.0,0.0220489635854
1951,3863,305.179565053_73.8214899663,FUV,9019,846430284.995,846430405.995,543202.0,9019.0,111.024999976,0.025652987013
